target,emotion_intensity,sombre,content,calm,uneasy,num_colours,num_objects,willing_to_pay,season_Spring,season_Summer,season_Fall,season_Winter,room_Bedroom,room_Bathroom,room_Office,room_Living_room,room_Dining_room,view_Friends,view_Family_members,view_Coworkers_Classmates,view_Strangers,view_By_yourself,feeling_desc,food,soundtrack
0,8.0,5.0,2.0,2.0,5.0,5.0,4.0,100.0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,It makes me feel calm but uneasy. It gives a sense of time slipping away.,bitter melon,"Gentle piano mixed with low, wavering strings. Dreamy, quiet, and slightly eerie"
0,8.0,5.0,2.0,2.0,5.0,4.0,6.0,100.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,"This painting makes me feel like I am stuck in a strange, quiet dream where time has stopped. The world seems to be soft and unstable. A sense of confusion, loneliness, isolation and unease. ",melted Camembert cheese,"haunting, ambient drone that feels both endless and hollow."
0,7.0,4.0,2.0,4.0,4.0,4.0,4.0,50.0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,I feel the painting is trying to convey desperation with regards to the melting clocks and passing time.,biscuits,Slow jazz with a violin
0,9.0,5.0,4.0,1.0,5.0,4.0,5.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"uncomfortable, hate myself",Nigerian food,absolutly no sound at all
0,5.0,4.0,4.0,4.0,1.0,4.0,7.0,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"I feel a kind of stillness, but it’s not peaceful in a comforting way; it’s more like a suspended, surreal silence, as if the world is paused in an unnatural moment. There’s also a subtle loneliness in the empty space and vast horizon, which makes it feel introspective and disorienting at the same time.","A soft, half-melted custard left out too long, served cold on a warm plate","The soundtrack would be sparse and slow, built from stretched tones that seem to breathe rather than move forward"
0,8.0,4.0,3.0,2.0,4.0,5.0,6.0,50.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,This painting makes me feel odd.,frozen pizza,"The soundtrack would be sad and gloomy, and it would have a classical tone to it."
0,4.0,2.0,2.0,5.0,3.0,5.0,6.0,6000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"lazy, fleeting time, relaxed, not enough time, rushed, procrastination",ice cream,"slow piano, single clear melody or few instruments, orchestral, clean, all high mid timbre instruments, river like rhythm, switch between major and minor keys"
0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"Sad, nostalgic, intrigued",A bowl of plain rice soup,"Slow, melancholic, peaceful, piano solo. "
0,7.0,4.0,2.0,2.0,5.0,5.0,6.0,10000.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"Reflective, anxious",Olives,It would be a somber looping melody
0,9.0,4.0,3.0,3.0,4.0,10.0,4.0,570.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,This painting makes me feel almost as if I am wasting time by being unproductive,Lasagna ,"Slow Tempo, minor tone, low octave "
0,1.0,2.0,4.0,4.0,1.0,5.0,5.0,30.0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,"Relaxed, considering it has simple colours and an animal that is asleep.  ",soup,"calm, laid-back and relaxing. "
0,5.0,3.0,4.0,4.0,1.0,4.0,4.0,20.0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,"This painting makes me feel a bit motivated, like I need to use my time more wisely and need to take in the environment around me. But also makes me feel a bit anxious, like I'm wasting time.",Chocolate Cheesecake. I think this reminds me of chocolate cheesecake because the colours and mountain looks like cheese and the dark part seems like chocolate.,"Summer time Sadness by Lana Del Rey.

Like a slow country guitar with a sad women's voice. a bit high voice. With a steady beat. Love song. "
0,8.0,4.0,1.0,2.0,4.0,4.0,5.0,200.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,Confused,A bitter melon,Amour Plastique 
0,8.0,4.0,2.0,2.0,4.0,5.0,7.0,500.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Running out of time.,green beans,"somber song, running out of time."
0,6.0,3.0,2.0,4.0,3.0,4.0,5.0,50.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,"This painting makes me feel uneasy but calm at the same time. The empty landscape and quiet lighting feel peaceful, but the melting clocks create a strange, unsettling mood—like time is slipping away or doesn’t matter anymore. It gives me a feeling of dreamlike confusion, and it makes me think about how fragile memory and time can be.",pizza,"The soundtrack would be slow and eerie, with long, drawn out notes that feel like they’re stretching and fading. Overall, it would feel calm but unsettling, like time is moving too slowly and reality is slightly distorted."
0,10.0,4.0,2.0,3.0,5.0,4.0,8.0,500.0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,"Sad, conscious of the passage of time, unreality",cheese,"slow, flowing, slightly western, emptiness, loneliness"
0,10.0,4.0,3.0,2.0,5.0,4.0,3.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,It feels uncanny. The sky is half warm half cold and the darkness is consuming the picture,Baked Potato,"Sounds eerie, slow, dreamy. "
0,3.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"I guess I’m pretty confused because I’m not sure what this painting is really supposed to be. The melted clocks are like neat but I don’t know what the thing in the middle is, or the branch looking thing that the other clock is on. It’s just confusing in general. ",Cucumber,a slow somewhat distorted uncanny piano track with some synth maybe. 
0,8.0,4.0,2.0,2.0,3.0,5.0,5.0,500.0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,It makes me feel conscious about time and things around me.,Pizza,meloncholic
0,8.0,3.0,2.0,4.0,1.0,4.0,6.0,100.0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,Melty and warp of time,Cheese,Jazz
0,6.0,4.0,1.0,2.0,5.0,4.0,9.0,60.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,"This painting makes me feel uneasy. There's an unsettling, hazy atmosphere conveyed through the painting. It makes me feel as though I'm forgetting something, just by looking at it. It also makes me feel a little confused. ",Spaghetti. ,There would be slow violins. A bit of a haunting or eerie sound. Maybe some slow piano melodies as well. 
0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,50.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,Confused or perplexed.,Ham sandwich,"A slow, sombre song, perhaps played by a piano, sounding almost like it's falling apart."
0,4.0,4.0,1.0,4.0,5.0,4.0,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"not sure, everything is melted though",ice cream,the sizzling sound of the sun on a hot day
0,5.0,4.0,2.0,3.0,4.0,3.0,2.0,250.0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,It makes me think about how time is passing and to take advantage of the moment. The painting almost draws on a feeling of sadness that everything eventually ends.,Banana,"Eerie sounds, almost like a ticking noise to describe time, and a hum in the background."
0,3.0,5.0,1.0,2.0,3.0,3.0,4.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,The painting makes me feel sombre and hopeless.,seaweed,The soundtrack would be sad and sombre music.
0,3.0,4.0,2.0,3.0,4.0,5.0,6.0,20.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Kind of sad,shrimp,Wild west music
0,8.0,4.0,2.0,2.0,4.0,5.0,8.0,1000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,The painting has unsettling feeling around it. It invokes a sense of unease and gloom. ,hummus,An eerie soundtrack where the tempo is changing constantly. Part of the soundtrack would make you feel like your being chased while other parts make you feel like your falling behind. 
0,5.0,5.0,2.0,2.0,2.0,5.0,4.0,200.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,depressing,rice,melancholic
0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,35.0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,Weirded,Bread,Quiet ambience
0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,At first it was very confusing what the painting even was and it was only after couple moments I realized that the dried up thing was time and I noticed dried up clock hanging to dead tree and dead bird which shows how they ran out of time.,Raisin ,Mario music that they use on the second dessert map                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,This painting makes me feel nostalgic and reminds me of my childhood. The cartoon like style and the sunset colors give it a familiar feeling and make me reflect on the past.,Tacos ,"The soundtrack would be slow and quiet, with soft, drawn out sounds. It would feel a bit dreamy and nostalgic, like background music that plays during a calm moment and makes you think rather than pay close attention."
0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,150.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"This painting makes me feel sad, given the realization that eventually everything comes to an end.",Toast,"A violin playing in a sad tone, with a slow tempo."
0,8.0,4.0,1.0,3.0,5.0,5.0,10.0,200.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Depressing. It seems like life is meaningless.,Pizza,Time suddenly stops. Life is no longer meaningful. It's the end of the world. 
0,5.0,3.0,3.0,3.0,3.0,6.0,7.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,feel nervous,Canned herring,sad sound
0,9.0,5.0,3.0,1.0,5.0,4.0,3.0,10000.0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,Uncomfortable,Stew,"Surreal, intense, melancholic, "
0,7.0,5.0,1.0,1.0,5.0,3.0,7.0,700.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"The painting almost gives me a feeling of dread and anxiety. It has many strange aspects, making it feel surreal and like something from a dream.",Oatmeal,"The soundtrack would be very hazy, and the songs would feel very melancholic and atmospheric. The music would be quite gloomy. "
0,7.0,4.0,2.0,1.0,5.0,10.0,5.0,50.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,This painting makes me feel worried and uneasy about the ideas of things being intangible and uncontrollable. ,Oatmeal,A slow and kind of eerie song with parts that feel off-tune or in the wrong timings to invoke that feeling of uneasiness. 
0,8.0,4.0,2.0,3.0,4.0,5.0,5.0,99.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,It makes me feel contemplative. ,A childhood favorite that is not as good as you remembered it. ,It would be somber and vague and wavy. Maybe played as a violin solo.
0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,It just feels kind of bizarre but I don't really think about it too much.,hotdog,I wouldn't imagine any particular soundtrack but instead the wind simply blowing.
0,8.0,4.0,2.0,2.0,4.0,3.0,4.0,100.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,The painting makes me feel worried about the future; it reminds me that my time is running out.,Ice cream,a sad and mellow tune
0,7.0,4.0,2.0,2.0,4.0,4.0,6.0,300.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,It makes me feel tired,Ice cream,"It would be slow and somber, almost like a whisper."
0,5.0,4.0,1.0,2.0,3.0,6.0,8.0,150.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Time is melting away and the feeling of disparity,tiramisu,a hot sizzle with a sombre melody playing with a tick tock sound getting slower throughout the whole song and stopping at the end
0,6.0,4.0,1.0,2.0,3.0,3.0,3.0,100.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,It makes me feel existential and somewhat sad about time going away,sourdough bread,"string based soundtrack, heavy on slow and clear violins"
0,9.0,4.0,1.0,2.0,4.0,2.0,4.0,150.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,It makes me feel like time is running out and that the time we once had is fading away,Mashed potatoes,Slow beating drums and with marching and clapping in rhythm with the drums
0,4.0,4.0,2.0,1.0,4.0,3.0,5.0,40.0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,Slumped. Disorganized. Confused. ,soggy noodles. ,"slow piano with frequent sad tones, or even confusing tones. maybe a badly played piano."
0,8.0,4.0,2.0,4.0,4.0,12.0,5.0,1000.0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,This painting makes me face reality. The items in the photo remind me of how life is not endless and there is one resource we are all running out of. Makes me want to cherish moments I have and to not really take this life for granted. Represents the sad reality that everything does come to an end and the solemn colors used heavily signify that. ,"I believe the food would be broccoli that although the photo is sad to see as it reminds you the true reality of life, we also understand that it is a gentle reminder and doesn't mean any harm, only means good. This photo isn't purposefully trying to make you sad, it just reminds you about reality and how life works, just like broccoli. May not taste the best but eating it benefits your health, the same way seeing this painting may feel sad but is beneficial as it reminds you to do what you want in life since you will not be here forever. ","I imagine a classical song with a very repetitive tone that is sad but has some beauty to it in its sadness. I think of a song which makes you feel sad but not hopeless. A song that makes you realize the beauty of life. It is not all sunshine and rainbows, life has ups and downs and the reality may be heavy hitting but sometimes we need such a reality to understand what we truly want out of this life. "
0,7.0,4.0,2.0,2.0,5.0,10.0,9.0,200.0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,"makes me feel that i'm losing time even though it shows clocks just hanging around all sloppy but because of that sloppiness of time and not being concrete and standing straight makes me feel like im wasting time even though im just doing productive things right now. also makes me feel uncomfortable of seeing such a stable thing being painted so lazy. with the sun feels like it's setting, it also adds to those feelings. like it's time to shut things down. makes me feel slow, lazy, a little relaxed but in an uncomfortable ay.","spaghetti

flatbread",it would have a slow violin with a slow piano accompanying it. starts off slow with the piano and then they speed up and go slow but the last slowness of the song lasts shorter than the first slowness part of the song. it would have classical instruments and be mellow.
0,5.0,4.0,2.0,2.0,4.0,7.0,5.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,It makes me feel worried about how little time I have.,Pumpkin pie.,Light drums combined with a slow metronome beat.
0,8.0,4.0,3.0,3.0,5.0,12.0,5.0,150.0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,"This painting makes me feel like time is slipping, but it also creates a sense of discomfort and anxiety. It feels like a lot is wrong in the painting, although a lot of it feels familiar, in the sense that it is comprised of common objects like the clock. While it is very still and almost peaceful, it is a very uncomfortable feeling. ","I would say something very mellow like cucumbers, as it doesn’t taste like much to someone who doesn’t like it but it is enjoyable to those who do like it. ","Calm, yet unsettling, primarily instrumental music with very mellow and quiet vocals. "
0,4.0,4.0,2.0,3.0,4.0,6.0,9.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,conscious,$ 10 CAD,"low and consistent beat, like a metronome, "
0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,Drowsy,cold McDonald's fries,Cat's in the Cradle - Harry Chapin
0,7.0,4.0,1.0,2.0,4.0,3.0,5.0,10.0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,It makes me feel nervous and sad.,fried egg,violin backing soundtrack with maybe a choir
0,8.0,4.0,2.0,2.0,4.0,8.0,10.0,100.0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,The passage of time feels suffocating and tiring,Warm and gooey cheese,"Probably something slow and getting slower at certain points, with dark overtunes and loud atmospheric feelings."
0,6.0,4.0,2.0,4.0,3.0,4.0,4.0,1000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"It makes me feel depressed, losing track of time, and still. ",A plate of untouched cold macaroni. ,Still wind with some mechanical sounds randomly here and there. 
0,5.0,4.0,2.0,3.0,4.0,1.0,3.0,20.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"uneasy, lonely, confused",pizza,"slow, minimal, echoing"
0,6.0,4.0,1.0,1.0,5.0,7.0,10.0,500000.0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,"I feel dread, like I'm running out of time and all my memories will soon fade.",A sleeping-pill infused gummy bear,A slow droning noise that slowly fades
0,6.0,3.0,2.0,4.0,3.0,3.0,5.0,50.0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,cold,bread,egyptian desert sound
0,2.0,4.0,2.0,2.0,4.0,20.0,6.0,100.0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,It makes me think about all the time melting away.,Spaghetti ,"Time flies by, a slow banjo plays creepily."
0,7.0,4.0,3.0,2.0,1.0,3.0,4.0,5.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"good, terrible",cake,noise
0,8.0,4.0,2.0,3.0,5.0,4.0,4.0,500000.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,"It makes me feel uncomfortable and it reminds me that time only goes forward, not backwards.",A dark chocolate cake,"A sad, yet comforting violin tune"
0,7.0,4.0,2.0,2.0,4.0,3.0,5.0,20.0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,"The painting makes me feel melancholic. The thoughts I get from the painting is something like the idea that time melts away, and soon it will be over or that the clock will soon evaporate.",blue cheese.,creep - radiohead.
0,6.0,4.0,3.0,4.0,4.0,5.0,8.0,1000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"time keep moving on, no one can be forever.",fallen leaf,"I would use a part of a music.

""life is too long to end at grave"" 

or “May time stay at this moment, and may you and I never be separated.”"
0,8.0,5.0,2.0,1.0,4.0,2.0,3.0,200.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Desolate,Pear,Hall of the mountain king
0,8.0,5.0,2.0,2.0,4.0,4.0,4.0,50.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,It makes me feel anxious because I interpret the melting clocks as time running out.,Cold Pizza,The soundtrack would be mellow and have whistling. It would also have an Egyptian theme.
